"time","wconn.F_exc"
246.2,1.5412449051479618e6
246.25,1.5363448970399604e6
246.3,1.5280351056775893e6
246.35,1.5163339739166726e6
246.4,1.5012674713967075e6
246.45,1.4828690369035557e6
246.5,1.461179504154927e6
246.55,1.436247011173526e6
246.6,1.4081268934489733e6
246.65,1.3768815611254307e6
246.7,1.3425803604877987e6
246.75,1.305299420053656e6
246.8,1.265121481612737e6
246.85,1.222135716588749e6
246.9,1.176437528130996e6
246.95,1.128128339375769e6
247,1.0773153683462644e6
247.05,1.0241113899916518e6
247.1,968634.4858930317
247.15,911007.7821914562
247.2,851359.1763205209
247.25,789821.0531487641
247.3,726529.9911634839
247.35,661626.4593465127
247.4,595254.5054153425
247.45,527561.436122313
247.5,458697.4903196713
247.55,388815.50551793224
247.6,318070.5786760891
247.65,246619.7219775881
247.7,174621.5143556381
247.75,102235.74954086618
247.8,29623.081413224027
247.85,-43055.33255512952
247.9,-115638.18897501807
247.95,-187964.39653885056
248,-259873.4335487894
248.05,-331205.7041805023
248.1,-401802.89269219484
248.15,-471508.31479286234
248.2,-540167.2653888303
248.25,-607627.3619386586
248.3,-673738.8826527044
248.35,-738355.0987874357
248.4,-801332.6002973337
248.45,-862531.6141206089
248.5,-921816.31439375
248.55,-979055.1239046763
248.6,-1.0341210061170951e6
248.65,-1.0868917471171818e6
248.7,-1.1372502268562554e6
248.75,-1.1850846790888798e6
248.8,-1.2302889394280042e6
248.85,-1.2727626809677475e6
248.9,-1.312411636950108e6
248.95,-1.3491478099817291e6
249,-1.3828896673365706e6
249.05,-1.4135623219105871e6
249.1,-1.4410976984270676e6
249.15,-1.465434684523872e6
249.2,-1.4865192663869062e6
249.25,-1.5043046486290882e6
249.3,-1.5187513581485911e6
249.35,-1.5298273317359667e6
249.4,-1.5375079872356744e6
249.45,-1.5417762781039453e6
249.5,-1.5426227312421629e6
249.55,-1.5400454680215465e6
249.6,-1.534050208452619e6
249.65,-1.5246502584901243e6
249.7,-1.5118664805016646e6
249.75,-1.4957272469654174e6
249.8,-1.4762683774999972e6
249.85,-1.45353305936591e6
249.9,-1.4275717516151068e6
249.95,-1.398442073101705e6
250,-1.3662086746018024e6
250.05,-1.3309430953268784e6
250.1,-1.292723604148637e6
250.15,-1.2516350258881343e6
250.2,-1.20776855305458e6
250.25,-1.1612215434513877e6
250.3,-1.1120973040990997e6
250.35,-1.0605048619545803e6
250.4,-1.006558721935033e6
250.45,-950378.6127844602
250.5,-892089.2213461122
250.55,-831819.9158310387
250.6,-769704.4586966218
250.65,-705880.709772222
250.7,-640490.320291822
250.75,-573678.4185110743
250.8,-505593.28760796913
250.85,-436386.0365814025
250.9,-366210.2648776693
250.95,-295221.7214902903
251,-223577.9592882192
251.05,-151437.98534157357
251.1,-78961.9080190816
251.15,-6310.581641283029
251.2,66354.75052101072
251.25,138872.81411259272
251.3,211082.66162780538
251.35,282824.0296197718
251.4,353937.6943909813
251.45,424265.8253762441
251.5,493652.33543409844
251.55,561943.2272684503
251.6,628986.9352119956
251.65,694634.6616132215
251.7,758740.7070796272
251.75,821162.7938448727
251.8,881762.3815417363
251.85,940404.9746803998
251.9,996960.4211496762
251.95,1.0513032010777935e6
252,1.1033127054131655e6
252.05,1.1528735036054985e6
252.1,1.199875599793728e6
252.15,1.2442146769324273e6
252.2,1.2857923283141234e6
252.25,1.3245162759746967e6
252.3,1.3603005754959306e6
252.35,1.393065806751805e6
252.4,1.422739250174625e6
252.45,1.4492550481495005e6
252.5,1.4725543511797874e6
252.55,1.492585448498256e6
252.6,1.5093038828347258e6
252.65,1.5226725490850369e6
252.7,1.532661776662574e6
252.75,1.539249395349589e6
252.8,1.5424207845020278e6
252.85,1.5421689054987764e6
252.9,1.538494317363276e6
252.95,1.5314051755228117e6
253,1.5209172137082461e6
253.05,1.5070537090344008e6
253.1,1.48984543033854e6
253.15,1.469330569891542e6
253.2,1.4455546586336303e6
253.25,1.4185704651223104e6
253.3,1.388437878417204e6
253.35,1.3552237751615772e6
253.4,1.3190018711553437e6
253.45,1.2798525577494726e6
253.5,1.2378627234241373e6
253.55,1.1931255609476296e6
253.6,1.1457403605430278e6
253.65,1.095812289522033e6
253.7,1.0434521588756894e6
253.75,988776.1773387162
253.8,931905.6934746569
253.85,872966.9263531168
253.9,812090.6854176623
253.95,749412.0801658044
254,685070.2202850566
254.05,619207.9069112432
254.1,551971.3156939793
254.15,483509.67237235187
254.2,413974.9215815887
254.25,343521.38962513563
254.3,272305.44196103746
254.35,200485.13616242824
254.4,128219.87112225335
254.45,55670.03328191732
254.5,-17003.35933288411
254.55,-89639.01447743013
254.6,-162075.72366188624
254.65,-234152.71993976738
254.7,-305710.0347157361
254.75,-376588.8527824414
254.8,-446631.864796433
254.85,-515683.61641276575
254.9,-583590.8533025819
254.95,-650202.8612871612
255,-715371.8008353672
255.05,-778953.0351802045
255.1,-840805.4513277628
255.15,-900791.7732450536
255.2,-958778.866532067
255.25,-1.0146380339021554e6
255.3,-1.068245300814303e6
255.35,-1.119481690623694e6
255.4,-1.1682334886401757e6
255.45,-1.2143924945079435e6
255.5,-1.2578562623468377e6
255.55,-1.2985283281219162e6
255.6,-1.3363184237371122e6
255.65,-1.3711426773772964e6
255.7,-1.4029237996543886e6
255.75,-1.4315912551445253e6
255.8,-1.4570814189352011e6
255.85,-1.4793377178351625e6
255.9,-1.4983107559337653e6
255.95,-1.513958424230767e6
256,-1.5262459940937017e6
256.05,-1.535146194334916e6
256.1,-1.540639271737664e6
256.15,-1.542713034896638e6
256.2,-1.5413628812757109e6
256.25,-1.536591807422864e6
256.3,-1.5284104023196276e6
256.35,-1.5168368238797334e6
256.4,-1.5018967586492621e6
256.45,-1.4836233647975065e6
256.5,-1.4620571985254358e6
256.55,-1.4372461240546294e6
256.6,-1.4092452073969159e6
256.65,-1.3781165941401776e6
256.7,-1.3439293715214322e6
256.75,-1.3067594150940827e6
256.8,-1.266689220328563e6
256.85,-1.223807719520805e6
256.9,-1.1782100844149797e6
256.95,-1.1299975149778095e6
257,-1.0792770147944682e6
257.05,-1.0261611535831343e6
257.1,-970767.8173565745
257.15,-913219.9467843879
257.2,-853645.2643367198
257.25,-792175.9908156703
257.3,-728948.5519027188
257.35,-664103.2753738073
257.4,-597784.0796540662
257.45,-530138.1544033547
257.5,-461315.6338419986
257.55,-391469.26354076824
257.6,-320754.061415343
257.65,-249326.97367792943
257.7,-177346.52650838948
257.75,-104972.4742196206
257.8,-32365.44469673306
257.85,40313.4171025917
257.9,112902.80679508076
257.95,185241.61857337775
258,257169.30276551752
258.05,328526.2221613771
258.1,399154.00631355465
258.15,468895.90302639786
258.2,537597.1262543125
258.25,605105.199635278
258.3,671270.2948993087
258.35,735945.564398879
258.4,798987.4670245334
258.45,860256.086782062
258.5,919615.443323513
258.55,976933.7937437791
258.6,1.0320839249725019e6
258.65,1.084943436112399e6
258.7,1.1353950100974105e6
258.75,1.183326674067431e6
258.8,1.2286320478824826e6
258.85,1.271210580224186e6
258.9,1.3109677717604125e6
258.95,1.3478153848785749e6
259,1.3816716395210663e6
259.05,1.4124613946890184e6
259.1,1.4401163152112195e6
259.15,1.4645750234079955e6
259.2,1.4857832353137739e6
259.25,1.5036938811553393e6
259.3,1.518267209819258e6
259.35,1.5294708770759823e6
259.4,1.5372800173649874e6
259.45,1.5416772989817774e6
259.5,1.5426529625440226e6
259.55,1.5402048426517015e6
259.6,1.534338372692998e6
259.65,1.5250665727853924e6
259.7,1.512410020878602e6
259.75,1.496396807083659e6
259.8,1.4770624713293654e6
259.85,1.4544499244845242e6
259.9,1.4286093531209964e6
259.95,1.3995981081289449e6
260,1.367480577431679e6
260.05,1.332328043082199e6
260.1,1.294218523058851e6
260.15,1.2532365981114178e6
260.2,1.2094732240412806e6
260.25,1.1630255298331736e6
260.3,1.1139966020858549e6
260.35,1.0624952562203505e6
260.4,1.0086357949737614e6
260.45,952537.7547139324
260.5,894325.640139513
260.55,834128.6479523092
260.6,772080.3801164425
260.65,708318.5473407593
260.7,642984.6634414933
260.75,576223.7312652516
260.8,508183.9208674017
260.85,439016.2406618967
260.9,368874.2022712202
260.95,297913.4798204985
261,226291.56443271728
261.05,154167.4146908558
261.1,81701.1038431588
261.15,9053.464534504063
261.2,-63614.268147688155
261.25,-136140.81452029108
261.3,-208365.20825089954
261.35,-280127.1536086263
261.4,-351267.38122612296
261.45,-421628.00158449874
261.5,-491052.8554349225
261.55,-559387.8603805193
261.6,-626481.3528488714
261.65,-692184.4246959038
261.7,-756351.2536949727
261.75,-818839.4271758411
261.8,-879510.2580975994
261.85,-938229.0928524595
261.9,-994865.610117384
261.95,-1.0492941100912946e6
262,-1.101393793474318e6
262.05,-1.1510490295716773e6
262.1,-1.1981496129256582e6
262.15,-1.242591007907066e6
262.2,-1.2842745807230766e6
262.25,-1.3231078183260977e6
262.3,-1.3590045337384604e6
262.35,-1.3918850573369153e6
262.4,-1.4216764136724155e6
262.45,-1.4483124834327705e6
262.5,-1.4717341501885476e6
262.55,-1.491889431596939e6
262.6,-1.508733594772035e6
262.65,-1.5222292555654706e6
262.7,-1.532346461537383e6
262.75,-1.5390627584331448e6
262.8,-1.542363240018653e6
262.85,-1.5422405811634227e6
262.9,-1.5386950540980736e6
262.95,-1.5317345278101102e6
263,-1.521374450579427e6
263.05,-1.5076378156921898e6
263.1,-1.4905551104092193e6
263.15,-1.4701642483022509e6
263.2,-1.4465104851079446e6
263.25,-1.4196463182869034e6
263.3,-1.3896313705099833e6
263.35,-1.356532257331109e6
263.4,-1.3204224393398517e6
263.45,-1.2813820591219324e6
263.5,-1.2394977633899222e6
263.55,-1.1948625106784045e6
263.6,-1.1475753650306086e6
263.65,-1.0977412761343904e6
263.7,-1.0454708463954999e6
263.75,-990880.0854654517
263.8,-934090.1527680675
263.85,-875227.0885966416
263.9,-814421.534378802
263.95,-751808.4427288857
264,-687526.7779327233
264.05,-621719.2075284866
264.1,-554531.785668474
264.15,-486113.62896484515
264.2,-416616.5855378309
264.25,-346194.89800284395
264.3,-275004.8611420198
264.35,-203204.47502155605
264.4,-130953.09432471564
264.45,-58411.07467751279
264.5,14260.583245979255
264.55,86900.59105107925
264.6,159347.73058764648
264.65,231441.21175976653
264.7,303021.0293855806
264.75,373928.31831445504
264.8,444005.70601439173
264.85,513097.6618466564
264.9,581050.8422524817
264.95,647714.4310857746
265,712940.4743360481
265.05,776584.2084996707
265.1,838504.3818698825
265.15,898563.568032314
265.2,956628.4708713124
265.25,1.0125702204086878e6
265.3,1.066264658819453e6
265.35,1.1175926159893328e6
265.4,1.1664401740022989e6
265.45,1.212698919971779e6
265.5,1.2562661866530564e6
265.55,1.2970452803045814e6
265.6,1.334945695291289e6
265.65,1.369883314953758e6
265.7,1.4017805982980537e6
265.75,1.430566752090893e6
265.8,1.4561778879792788e6
265.85,1.4785571642849685e6
265.9,1.4976549121596648e6
265.95,1.5134287458207437e6
266,1.525843656622693e6
266.05,1.5348720907557823e6
266.1,1.5404940103993488e6
266.15,1.542696938193989e6
266.2,1.5414759849339526e6
266.25,1.5368338604183104e6
266.3,1.5287808674368053e6
266.35,1.5173348789036858e6
266.4,1.5025212981903835e6
266.45,1.4843730027448693e6
266.5,1.4629302711230938e6
266.55,1.4382406935942532e6
266.6,1.4103590665183165e6
266.65,1.3793472707303637e6
266.7,1.3452741342012468e6
266.75,1.3082152792802628e6
266.8,1.2682529548577596e6
266.85,1.2254758538208685e6
266.9,1.179978916207591e6
266.95,1.1318631184953644e6
267,1.0812352494929743e6
267.05,1.028207673331787e6
267.1,972898.0800836154
267.15,915429.2245578348
267.2,855928.6538575994
267.25,794528.4243004624
267.3,731364.8083308567
267.35,666577.9920752799
267.4,600311.7642113933
267.45,532713.1968415284
267.5,463932.31907933246
267.55,394121.7840730221
267.6,323436.5302049704
267.65,252033.43721984385
267.7,180070.9780432485
267.75,107708.86706530293
267.8,35107.70566842169
267.85,-37571.37421350705
267.9,-110167.06771319483
267.95,-182518.25503253602
268,-254464.35903313337
268.05,-325845.7016237089
268.1,-396503.85815171397
268.15,-466282.0090126619
268.2,-535025.2876980448
268.25,-602581.1245074291
268.3,-668799.585164073
268.35,-733533.7035806255
268.4,-796639.8080376014
268.45,-857977.8400504364
268.5,-917411.6652167434
268.55,-974809.3753548089
268.6,-1.0300435812623157e6
268.65,-1.0829916954455776e6
268.7,-1.1335362041918226e6
268.75,-1.1815649283803627e6
268.8,-1.2269712724545468e6
268.85,-1.2696544610013275e6
268.9,-1.3095197624132743e6
268.95,-1.3464786991373766e6
269,-1.3804492440430121e6
269.05,-1.41135600247406e6
269.1,-1.43913037958079e6
269.15,-1.4637107325600754e6
269.2,-1.4850425074663798e6
269.25,-1.5030783602892046e6
269.3,-1.5177782620291605e6
269.35,-1.529109587538819e6
269.4,-1.5370471879313162e6
269.45,-1.541573446396182e6
269.5,-1.5426783172982426e6
269.55,-1.5403593484730755e6
269.6,-1.5346216866693557e6
269.65,-1.5254780661261189e6
269.7,-1.512948780310184e6
269.75,-1.497061636876614e6
269.8,-1.4778518959520606e6
269.85,-1.4553621918779884e6
269.9,-1.429642438587463e6
269.95,-1.4007497188254914e6
270,-1.3687481574589917e6
270.05,-1.3337087791571673e6
270.1,-1.2957093507584035e6
270.15,-1.254834208673743e6
270.2,-1.2111740717093337e6
270.25,-1.164825839724174e6
270.3,-1.115892378569309e6
270.35,-1.0644822917860046e6
270.4,-1.0107096795698033e6
270.45,-954693.8855347157
270.5,-896559.2318410816
270.55,-836434.7432730515
270.6,-774453.8608792988
270.65,-710754.1458125692
270.7,-645476.9740242691
270.75,-578767.2224934313
270.8,-510772.9476844525
270.85,-441645.05694902514
270.9,-371536.97360038105
270.95,-300604.29640339734
271,-229004.45423706988
271.05,-156896.3566947916
271.1,-84440.0413983531
271.15,-11796.318808379074
271.2,60873.58468052469
271.25,133408.38456731592
271.3,205647.09620163578
271.35,277429.39207526075
271.4,348595.95765465056
271.45,418988.84496610955
271.5,488451.8231471236
271.55,556830.7251871973
271.6,623973.7900881473
271.65,689731.9996842165
271.7,753959.4093753825
271.75,816513.4720377044
271.8,877255.3543952178
271.85,936050.2451475316
271.9,992767.6541720049
271.95,1.0472817021353672e6
272,1.0994713998714883e6
272.05,1.1492209169065382e6
272.1,1.1964198385344748e6
272.15,1.2409634108730122e6
272.2,1.282752773355575e6
272.25,1.3216951781436005e6
272.3,1.3577041959724175e6
272.35,1.390699907973395e6
272.4,1.4206090830468514e6
272.45,1.4473653403921933e6
272.5,1.47090929683421e6
272.55,1.4911886986187967e6
272.6,1.50815853738569e6
272.65,1.5217811500605445e6
272.7,1.5320263024448934e6
272.75,1.5388712563182153e6
272.8,1.5423008199034922e6
272.85,1.5423073815840278e6
272.9,1.5388909267967462e6
272.95,1.5320590380645108e6
273,1.521826878167401e6
273.05,1.5082171564902305e6
273.1,1.491260078621054e6
273.15,1.47099327931256e6
273.2,1.4474617389548183e6
273.25,1.420717683745531e6
273.3,1.39082046977836e6
273.35,1.3578364513073107e6
273.4,1.3218388334793076e6
273.45,1.2829075098615894e6
273.5,1.2411288851252312e6
273.55,1.196595683277151e6
273.6,1.1494067418676238e6
273.65,1.0996667926288366e6
273.7,1.0474862290317676e6
273.75,992980.8612778824
273.8,936271.659268275
273.85,877484.4841216723
273.9,816749.8088364678
273.95,754202.4287174324
274,689981.1622094716
274.05,624228.542801996
274.1,557090.502688369
274.15,488716.04888223665
274.2,419256.9325091508
274.25,348867.3120087865
274.3,277703.41099308454
274.35,205923.1715221882
274.4,133685.90356558992
274.45,61151.93142730982
274.5,-11517.762079365895
274.55,-84161.89291943179
274.6,-156619.23379225045
274.65,-228728.9719608455
274.7,-300331.0661624177
274.75,-371266.601805334
274.8,-441378.14366652595
274.85,-510510.0853051239
274.9,-578508.9944172741
274.95,-645223.9533659776
275,-710506.8941294263
275.05,-774212.9269248864
275.1,-836200.6617791512
275.15,-896332.5223310796
275.2,-954475.0511705963
275.25,-1.0104992060353162e6
275.3,-1.0642806462088004e6
275.35,-1.1157000084840932e6
275.4,-1.1646431720794842e6
275.45,-1.2110015119201064e6
275.5,-1.2546721397213785e6
275.55,-1.2955581323407998e6
275.6,-1.333568746890338e6
275.65,-1.3686196221322566e6
275.7,-1.4006329657118432e6
275.75,-1.4295377268102353e6
275.8,-1.4552697538358504e6
275.85,-1.4777719368031488e6
275.9,-1.4969943340832377e6
275.95,-1.512894283245037e6
276,-1.525436495740669e6
276.05,-1.5345931352254588e6
276.1,-1.5403438793381527e6
276.15,-1.5426759648046873e6
276.2,-1.5415842157651503e6
276.25,-1.537071055261135e6
276.3,-1.5291464998580234e6
276.35,-1.5178281374141066e6
276.4,-1.5031410880458318e6
276.45,-1.4851179483759056e6
276.5,-1.463798719187993e6
276.55,-1.43923071664842e6
276.6,-1.411468467292089e6
276.65,-1.3805735870056439e6
276.7,-1.3466146442762767e6
276.75,-1.3096670080100242e6
276.8,-1.2698126802571625e6
276.85,-1.2271401142157002e6
276.9,-1.1817440179173271e6
276.95,-1.1337251440309926e6
277,-1.0831900662514898e6
277.05,-1.0302509427683001e6
277.1,-975025.2673400879
277.15,-917635.6085280231
277.2,-858209.3376650375
277.25,-796878.3461667589
277.3,-733778.7528097644
277.35,-669050.6016279162
277.4,-602837.5510969496
277.45,-535286.5552967959
277.5,-466547.53775999683
277.55,-396773.05872969504
277.6,-326117.97656525945
277.65,-254739.1040478552
277.7,-182794.8603478327
277.75,-110444.91942773886
277.8,-37849.8556596526
277.85,34829.212555866994
277.9,107430.98037738058
277.95,179794.31452526842
278,251758.6109023528
278.05,323164.1510410081
278.1,393852.4565842564
278.15,463666.64101446536
278.2,532451.7578499374
278.25,600055.1445340759
278.3,666326.761257266
278.35,731119.5239569518
278.4,794289.630757787
278.45,855696.8811276336
278.5,915204.9870398649
278.55,972681.8754533237
278.6,1.0279999814363882e6
278.65,1.0810365312864191e6
278.7,1.1316738150154438e6
278.75,1.1797994475968066e6
278.8,1.2253066183941728e6
278.85,1.2680943282182885e6
278.9,1.3080676134860117e6
278.95,1.345137756983569e6
279,1.379222484766576e6
279.05,1.4102461487600158e6
279.1,1.438139894652478e6
279.15,1.4628418147122602e6
279.2,1.4842970851862598e6
279.25,1.5024580879764238e6
279.3,1.517284516323926e6
279.35,1.5287434642665703e6
279.4,1.536809499670665e6
279.45,1.5414647206754533e6
279.5,1.5426987954246735e6
279.55,1.540508984997256e6
279.6,1.5349001494860956e6
279.65,1.5258847372115275e6
279.7,1.5134827570933136e6
279.75,1.4977217342426598e6
279.8,1.4786366488725971e6
279.85,1.4562698586624654e6
279.9,1.4306710047487756e6
279.95,1.401896901550957e6
280,1.3700114106767578e6
280.05,1.3350852991870772e6
280.1,1.2971960825345507e6
280.15,1.2564278525248594e6
280.2,1.2128710906821156e6
280.25,1.166622467433322e6
280.3,1.1177846275566705e6
280.35,1.066465962370238e6
280.4,1.012780369167345e6
280.45,956846.9984309712
280.5,898789.9893901151
280.55,838738.1945033674
280.6,776824.893482201
280.65,713187.4974884527
280.7,647967.2441616376
280.75,581308.8841552722
280.8,513360.3598748355
280.85,444272.4771326798
280.9,374198.5704477915
